track_id	label	label_count
TRAIEPK128EF340961	sadness	1
TRAIEPK128EF340961	neutral	1
TRAIEPK128EF340961	medium	1
TRAIFZX128F92F193C	Traditional	1
TRAIFZX128F92F193C	happiness	1
TRAIFZX128F92F193C	medium	1
TRAIGCZ128F428C2D9	Traditional	1
TRAIGCZ128F428C2D9	Country	1
TRAIGCZ128F428C2D9	happiness	1
TRAIGCZ128F428C2D9	medium	1
TRAIGSC128F933BBD7	Rock	1
TRAIGSC128F933BBD7	sadness	1
TRAIGSC128F933BBD7	medium	1
TRAIHFF128EF351817	Urban	1
TRAIHFF128EF351817	Classic R&B/Soul	1
TRAIHFF128EF351817	happiness	1
TRAIHFF128EF351817	medium	1
TRAIHPX128F428081B	Alternative & Punk	1
TRAIHPX128F428081B	Alternative	1
TRAIHPX128F428081B	Alternative Rock	1
TRAIHPX128F428081B	sadness	1
TRAIHPX128F428081B	medium	1
TRAIIEV128F934712A	Alternative & Punk	1
TRAIIEV128F934712A	happiness	1
TRAIIEV128F934712A	anger	1
TRAIIEV128F934712A	fast	1
TRAIIPY128F426B797	Electronica	1
TRAIIPY128F426B797	happiness	1
TRAIIPY128F426B797	fast	1
TRAIISE128F42AE299	Other	1
TRAIISE128F42AE299	Religious	1
TRAIISE128F42AE299	happiness	1
TRAIISE128F42AE299	neutral	1
TRAIISE128F42AE299	slow	1
TRAIIUE128E07826EC	Electronica	1
TRAIIUE128E07826EC	sadness	1
TRAIIUE128E07826EC	neutral	1
TRAIIUE128E07826EC	medium	1
TRAIIXC128F92EA806	Rock	1
TRAIIXC128F92EA806	Metal	1
TRAIIXC128F92EA806	Black Metal	1
TRAIIXC128F92EA806	happiness	1
TRAIIXC128F92EA806	fast	1
TRAIJER128F9332661	Traditional	1
TRAIJER128F9332661	Acoustic Blues	1
TRAIJER128F9332661	sadness	1
TRAIJER128F9332661	slow	1
TRAIJGU128F931FA16	Urban	1
TRAIJGU128F931FA16	Classic R&B/Soul	1
TRAIJGU128F931FA16	happiness	1
TRAIJGU128F931FA16	neutral	1
TRAIJGU128F931FA16	medium	1
TRAIJLI128F92FC94A	Traditional	1
TRAIJLI128F92FC94A	Electric Blues	1
TRAIJLI128F92FC94A	sadness	1
TRAIJLI128F92FC94A	medium	1
TRAIJMG12903D08168	Alternative & Punk	1
TRAIJMG12903D08168	Alternative	1
TRAIJMG12903D08168	anger	1
TRAIJMG12903D08168	medium	1
TRAIJMO128F424C8AF	Traditional	1
TRAIJMO128F424C8AF	Acoustic Blues	1
TRAIJMO128F424C8AF	happiness	1
TRAIJMO128F424C8AF	medium	1
TRAIJQV128F421B159	Traditional	1
TRAIJQV128F421B159	Electric Blues	1
TRAIJQV128F421B159	sadness	1
TRAIJQV128F421B159	medium	1
TRAIJVF128F9309AF9	Pop	1
TRAIJVF128F9309AF9	happiness	1
TRAIJVF128F9309AF9	medium	1
TRAIKBB128F428AD73	Traditional	1
TRAIKBB128F428AD73	Classic Country	1
TRAIKBB128F428AD73	happiness	1
TRAIKBB128F428AD73	medium	1
TRAIKSH128E07816DF	Alternative & Punk	1
TRAIKSH128E07816DF	Indie Rock	1
TRAIKSH128E07816DF	anger	1
TRAIKSH128E07816DF	medium	1
TRAILFA128EF349FE5	Alternative & Punk	1
TRAILFA128EF349FE5	happiness	1
TRAILFA128EF349FE5	anger	1
TRAILFA128EF349FE5	fast	1
TRAILKS128F14A3AC9	Urban	1
TRAILKS128F14A3AC9	Western Hip-Hop/Rap	1
TRAILKS128F14A3AC9	happiness	1
TRAILKS128F14A3AC9	anger	1
TRAILKS128F14A3AC9	fast	1
TRAILTN128F42796DB	Pop	1
TRAILTN128F42796DB	Western Pop	1
TRAILTN128F42796DB	anger	1
TRAILTN128F42796DB	neutral	1
TRAILTN128F42796DB	medium	1
TRAILUH128E0784D6D	Pop	1
TRAILUH128E0784D6D	Western Pop	1
TRAILUH128E0784D6D	Adult Contemporary	1
TRAILUH128E0784D6D	happiness	1
TRAILUH128E0784D6D	medium	1
TRAIMFD128F92ED3CD	Rock	1
TRAIMFD128F92ED3CD	Mainstream Rock	1
TRAIMFD128F92ED3CD	General Mainstream Rock	1
TRAIMFD128F92ED3CD	happiness	1
TRAIMFD128F92ED3CD	anger	1
TRAIMFD128F92ED3CD	medium	1
TRAIMGT128F935F8F2	Urban	1
TRAIMGT128F935F8F2	Classic R&B/Soul	1
TRAIMGT128F935F8F2	happiness	1
TRAIMGT128F935F8F2	medium	1
TRAINIF128F426416B	Pop	1
TRAINIF128F426416B	Western Pop	1
TRAINIF128F426416B	anger	1
TRAINIF128F426416B	medium	1
TRAIOWX128F14750E5	Alternative & Punk	1
TRAIOWX128F14750E5	Alternative	1
TRAIOWX128F14750E5	Alternative Rock	1
TRAIOWX128F14750E5	sadness	1
TRAIOWX128F14750E5	anger	1
TRAIOWX128F14750E5	medium	1
TRAIPAB128F42626AE	Alternative & Punk	1
TRAIPAB128F42626AE	Punk	1
TRAIPAB128F42626AE	happiness	1
TRAIPAB128F42626AE	anger	1
TRAIPAB128F42626AE	fast	1
TRAIPQD128F4258D24	Alternative & Punk	1
TRAIPQD128F4258D24	Punk	1
TRAIPQD128F4258D24	anger	1
TRAIPQD128F4258D24	fast	1
TRAIPQN128F933A3AA	Other	1
TRAIPQN128F933A3AA	Latin Rock	1
TRAIPQN128F933A3AA	sadness	1
TRAIPQN128F933A3AA	medium	1
TRAIPST128F9302AE9	Urban	1
TRAIPST128F9302AE9	Western Hip-Hop/Rap	1
TRAIPST128F9302AE9	anger	1
TRAIPST128F9302AE9	neutral	1
TRAIPST128F9302AE9	medium	1
TRAIPZK12903CE9F24	Alternative & Punk	1
TRAIPZK12903CE9F24	Alternative	1
TRAIPZK12903CE9F24	Alternative Rock	1
TRAIPZK12903CE9F24	sadness	1
TRAIPZK12903CE9F24	anger	1
TRAIPZK12903CE9F24	medium	1
TRAIQGR128F4287DF7	Urban	1
TRAIQGR128F4287DF7	Western Hip-Hop/Rap	1
TRAIQGR128F4287DF7	happiness	1
TRAIQGR128F4287DF7	sadness	1
TRAIQGR128F4287DF7	medium	1
TRAIQUG128F92F946E	Rock	1
TRAIQUG128F92F946E	Metal	1
TRAIQUG128F92F946E	anger	1
TRAIQUG128F92F946E	medium	1
TRAIQVJ128F93235B3	Traditional	1
TRAIQVJ128F93235B3	Electric Blues	1
TRAIQVJ128F93235B3	happiness	1
TRAIQVJ128F93235B3	anger	1
TRAIQVJ128F93235B3	medium	1
TRAIRHS128F4287576	Traditional	1
TRAIRHS128F4287576	Acoustic Blues	1
TRAIRHS128F4287576	happiness	1
TRAIRHS128F4287576	sadness	1
TRAIRHS128F4287576	slow	1
TRAIRIK128F92F0212	Rock	1
TRAIRIK128F92F0212	Metal	1
TRAIRIK128F92F0212	Black Metal	1
TRAIRIK128F92F0212	anger	1
TRAIRIK128F92F0212	fast	1
TRAIRNE128F146B1FA	Jazz	1
TRAIRNE128F146B1FA	neutral	1
TRAIRNE128F146B1FA	medium	1
TRAISAT128F42BADC2	Rock	1
TRAISAT128F42BADC2	Mainstream Rock	1
TRAISAT128F42BADC2	happiness	1
TRAISAT128F42BADC2	sadness	1
TRAISAT128F42BADC2	medium	1
TRAISFF128F92F598E	Other	1
TRAISFF128F92F598E	neutral	1
TRAISFF128F92F598E	slow	1
TRAISYO128E07888A6	Urban	1
TRAISYO128E07888A6	Contemporary R&B/Soul	1
TRAISYO128E07888A6	neutral	1
TRAISYO128E07888A6	medium	1
TRAISYU128F427F486	Other	1
TRAISYU128F427F486	Latin Pop	1
TRAISYU128F427F486	General Latin Pop	1
TRAISYU128F427F486	neutral	1
TRAISYU128F427F486	medium	1
TRAITVP128F9305CF5	Electronica	1
TRAITVP128F9305CF5	happiness	1
TRAITVP128F9305CF5	neutral	1
TRAITVP128F9305CF5	medium	1
TRAITXM128F428E1F0	Traditional	1
TRAITXM128F428E1F0	Acoustic Blues	1
TRAITXM128F428E1F0	happiness	1
TRAITXM128F428E1F0	anger	1
TRAITXM128F428E1F0	medium	1
TRAIUPS128F92F2825	Rock	1
TRAIUPS128F92F2825	Metal	1
TRAIUPS128F92F2825	Black Metal	1
TRAIUPS128F92F2825	happiness	1
TRAIUPS128F92F2825	anger	1
TRAIUPS128F92F2825	fast	1
TRAIUSY12903CF0C92	Rock	1
TRAIUSY12903CF0C92	Metal	1
TRAIUSY12903CF0C92	Black Metal	1
TRAIUSY12903CF0C92	happiness	1
TRAIUSY12903CF0C92	anger	1
TRAIUSY12903CF0C92	fast	1
TRAIUUS128F4214452	Urban	1
TRAIUUS128F4214452	Contemporary R&B/Soul	1
TRAIUUS128F4214452	happiness	1
TRAIUUS128F4214452	slow	1
TRAIUYK128F9328FCA	Pop	1
TRAIUYK128F9328FCA	happiness	1
TRAIUYK128F9328FCA	fast	1
TRAIUYZ128F425BD2F	Alternative & Punk	1
TRAIUYZ128F425BD2F	Indie Rock	1
TRAIUYZ128F425BD2F	sadness	1
TRAIUYZ128F425BD2F	neutral	1
TRAIUYZ128F425BD2F	slow	1
TRAIVFK128F932C825	Rock	1
TRAIVFK128F932C825	Metal	1
TRAIVFK128F932C825	Black Metal	1
TRAIVFK128F932C825	sadness	1
TRAIVFK128F932C825	anger	1
TRAIVFK128F932C825	slow	1
TRAIVLC12903CF3A0C	Other	1
TRAIVLC12903CF3A0C	anger	1
TRAIVLC12903CF3A0C	neutral	1
TRAIVLC12903CF3A0C	medium	1
TRAIVMM128F4266056	Traditional	1
TRAIVMM128F4266056	Acoustic Blues	1
TRAIVMM128F4266056	sadness	1
TRAIVMM128F4266056	neutral	1
TRAIVMM128F4266056	medium	1
TRAIVMM12903CFAD62	Other	1
TRAIVMM12903CFAD62	anger	1
TRAIVMM12903CFAD62	neutral	1
TRAIVMM12903CFAD62	medium	1
TRAIVNL128F422CFE2	Alternative & Punk	1
TRAIVNL128F422CFE2	Punk	1
TRAIVNL128F422CFE2	happiness	1
TRAIVNL128F422CFE2	anger	1
TRAIVNL128F422CFE2	fast	1
TRAIVRW128F930F6DD	Pop	1
TRAIVRW128F930F6DD	Western Pop	1
TRAIVRW128F930F6DD	happiness	1
TRAIVRW128F930F6DD	neutral	1
TRAIVRW128F930F6DD	medium	1
TRAIVZI128F42642DE	Pop	1
TRAIVZI128F42642DE	Western Pop	1
TRAIVZI128F42642DE	sadness	1
TRAIVZI128F42642DE	medium	1
TRAIWMU128E0783D7D	Pop	1
TRAIWMU128E0783D7D	European Pop	1
TRAIWMU128E0783D7D	sadness	1
TRAIWMU128E0783D7D	slow	1
TRAIWMZ128F428B6D8	Other	1
TRAIWMZ128F428B6D8	anger	1
TRAIWMZ128F428B6D8	medium	1
TRAIWNA128F145E2CD	Pop	1
TRAIWNA128F145E2CD	Western Pop	1
TRAIWNA128F145E2CD	Adult Contemporary	1
TRAIWNA128F145E2CD	neutral	1
TRAIWNA128F145E2CD	medium	1
TRAIWSR128F42222BC	Jazz	1
TRAIWSR128F42222BC	neutral	1
TRAIWSR128F42222BC	medium	1
TRAIWZZ128F9306AFF	Rock	1
TRAIWZZ128F9306AFF	Metal	1
TRAIWZZ128F9306AFF	happiness	1
TRAIWZZ128F9306AFF	anger	1
TRAIWZZ128F9306AFF	fast	1
TRAIXEO128F424AD97	Electronica	1
TRAIXEO128F424AD97	happiness	1
TRAIXEO128F424AD97	anger	1
TRAIXEO128F424AD97	fast	1
TRAIXFB128F423C5A8	Alternative & Punk	1
TRAIXFB128F423C5A8	Indie Rock	1
TRAIXFB128F423C5A8	anger	1
TRAIXFB128F423C5A8	neutral	1
TRAIXFB128F423C5A8	medium	1
TRAIXJZ12903CEDB1D	Alternative & Punk	1
TRAIXJZ12903CEDB1D	Alternative	1
TRAIXJZ12903CEDB1D	Alternative Rock	1
TRAIXJZ12903CEDB1D	happiness	1
TRAIXJZ12903CEDB1D	medium	1
TRAIYDL128E0791583	Urban	1
TRAIYDL128E0791583	Contemporary R&B/Soul	1
TRAIYDL128E0791583	neutral	1
TRAIYDL128E0791583	slow	1
TRAIYFL128F427D658	Jazz	1
TRAIYFL128F427D658	sadness	1
TRAIYFL128F427D658	medium	1
TRAIYYA128F92E5A59	Other	1
TRAIYYA128F92E5A59	Latin Pop	1
TRAIYYA128F92E5A59	General Latin Pop	1
TRAIYYA128F92E5A59	happiness	1
TRAIYYA128F92E5A59	neutral	1
TRAIYYA128F92E5A59	medium	1
TRAIYZW128F9330F7D	Urban	1
TRAIYZW128F9330F7D	Western Hip-Hop/Rap	1
TRAIYZW128F9330F7D	happiness	1
TRAIYZW128F9330F7D	medium	1
TRAIZLC12903CE6A57	Traditional	1
TRAIZLC12903CE6A57	Electric Blues	1
TRAIZLC12903CE6A57	happiness	1
TRAIZLC12903CE6A57	anger	1
TRAIZLC12903CE6A57	medium	1
TRAIZQI128F42A51F9	Other	1
TRAIZQI128F42A51F9	anger	1
TRAIZQI128F42A51F9	neutral	1
TRAIZQI128F42A51F9	medium	1
TRAIZRI128F1466316	Alternative & Punk	1
TRAIZRI128F1466316	New Wave Pop	1
TRAIZRI128F1466316	anger	1
TRAIZRI128F1466316	neutral	1
TRAIZRI128F1466316	medium	1
TRAIZWI128F4247EFD	Traditional	1
TRAIZWI128F4247EFD	Classic Country	1
TRAIZWI128F4247EFD	happiness	1
TRAIZWI128F4247EFD	neutral	1
TRAIZWI128F4247EFD	medium	1
TRAJAXB128F92C65CD	Pop	1
TRAJAXB128F92C65CD	anger	1
TRAJAXB128F92C65CD	medium	1
TRAJAZP128F4290FF9	Rock	1
TRAJAZP128F4290FF9	Metal	1
TRAJAZP128F4290FF9	happiness	1
TRAJAZP128F4290FF9	anger	1
TRAJAZP128F4290FF9	fast	1
TRAJAZY12903CDD671	Electronica	1
TRAJAZY12903CDD671	neutral	1
TRAJAZY12903CDD671	medium	1
TRAJBGL128F145C7A8	Rock	1
TRAJBGL128F145C7A8	Mainstream Rock	1
TRAJBGL128F145C7A8	General Mainstream Rock	1
TRAJBGL128F145C7A8	happiness	1
TRAJBGL128F145C7A8	medium	1
TRAJBRT128F9303318	Jazz	1
TRAJBRT128F9303318	neutral	1
TRAJBRT128F9303318	medium	1
TRAJBSL128F428A021	Traditional	1
TRAJBSL128F428A021	Country	1
TRAJBSL128F428A021	happiness	1
TRAJBSL128F428A021	slow	1
TRAJCHY128EF349619	Rock	1
TRAJCHY128EF349619	happiness	1
TRAJCHY128EF349619	fast	1
TRAJCLY128F930F893	Urban	1
TRAJCLY128F930F893	Western Hip-Hop/Rap	1
TRAJCLY128F930F893	anger	1
TRAJCLY128F930F893	neutral	1
TRAJCLY128F930F893	medium	1
TRAJCZE128E0785987	Rock	1
TRAJCZE128E0785987	Metal	1
TRAJCZE128E0785987	anger	1
TRAJCZE128E0785987	medium	1
TRAJDGB128F42882AC	Urban	1
TRAJDGB128F42882AC	Western Hip-Hop/Rap	1
TRAJDGB128F42882AC	anger	1
TRAJDGB128F42882AC	medium	1
TRAJDHN128F92C2EEF	Urban	1
TRAJDHN128F92C2EEF	Contemporary R&B/Soul	1
TRAJDHN128F92C2EEF	anger	1
TRAJDHN128F92C2EEF	neutral	1
TRAJDHN128F92C2EEF	fast	1
TRAJDTK128F429FFDF	Traditional	1
TRAJDTK128F429FFDF	Country	1
TRAJDTK128F429FFDF	happiness	1
TRAJDTK128F429FFDF	medium	1
TRAJENI128F9300B02	Traditional	1
TRAJENI128F9300B02	Electric Blues	1
TRAJENI128F9300B02	happiness	1
TRAJENI128F9300B02	fast	1
TRAJEUV12903D15D6D	Electronica	1
TRAJEUV12903D15D6D	anger	1
TRAJEUV12903D15D6D	neutral	1
TRAJEUV12903D15D6D	medium	1
TRAJFCB128F427FE87	Rock	1
TRAJFCB128F427FE87	Metal	1
TRAJFCB128F427FE87	happiness	1
TRAJFCB128F427FE87	anger	1
TRAJFCB128F427FE87	fast	1
TRAJFCC12903CC55AD	Other	1
TRAJFCC12903CC55AD	anger	1
TRAJFCC12903CC55AD	medium	1
TRAJFDU128F426A5F4	Alternative & Punk	1
TRAJFDU128F426A5F4	Alternative	1
TRAJFDU128F426A5F4	Alternative Rock	1
TRAJFDU128F426A5F4	sadness	1
TRAJFDU128F426A5F4	anger	1
TRAJFDU128F426A5F4	medium	1
TRAJFFF128F429874A	Rock	1
TRAJFFF128F429874A	Adult Alternative Rock	1
TRAJFFF128F429874A	anger	1
TRAJFFF128F429874A	medium	1
TRAJFHV128F4274FC0	Other	1
TRAJFHV128F4274FC0	Latin Pop	1
TRAJFHV128F4274FC0	General Latin Pop	1
TRAJFHV128F4274FC0	happiness	1
TRAJFHV128F4274FC0	medium	1
TRAJFQF128F92E354E	Rock	1
TRAJFQF128F92E354E	Adult Alternative Rock	1
TRAJFQF128F92E354E	anger	1
TRAJFQF128F92E354E	neutral	1
TRAJFQF128F92E354E	medium	1
TRAJFRJ128F9328FF1	Traditional	1
TRAJFRJ128F9328FF1	Electric Blues	1
TRAJFRJ128F9328FF1	happiness	1
TRAJFRJ128F9328FF1	fast	1
TRAJFYK128F42579B0	Rock	1
TRAJFYK128F42579B0	Metal	1
TRAJFYK128F42579B0	happiness	1
TRAJFYK128F42579B0	anger	1
TRAJFYK128F42579B0	fast	1
TRAJGCA128F9306CFF	Alternative & Punk	1
TRAJGCA128F9306CFF	Indie Rock	1
TRAJGCA128F9306CFF	sadness	1
TRAJGCA128F9306CFF	neutral	1
TRAJGCA128F9306CFF	slow	1
TRAJGCF128F1499E61	Rock	1
TRAJGCF128F1499E61	Hard Rock	1
TRAJGCF128F1499E61	happiness	1
TRAJGCF128F1499E61	anger	1
TRAJGCF128F1499E61	medium	1
TRAJGGH128F42679C1	Rock	1
TRAJGGH128F42679C1	70s Rock	1
TRAJGGH128F42679C1	happiness	1
TRAJGGH128F42679C1	anger	1
TRAJGGH128F42679C1	medium	1
TRAJHAH128F9314177	Traditional	1
TRAJHAH128F9314177	Country	1
TRAJHAH128F9314177	happiness	1
TRAJHAH128F9314177	neutral	1
TRAJHAH128F9314177	slow	1
TRAJHCS128F93192B5	Pop	1
TRAJHCS128F93192B5	European Pop	1
TRAJHCS128F93192B5	happiness	1
TRAJHCS128F93192B5	medium	1
TRAJHDR128F92FA863	Rock	1
TRAJHDR128F92FA863	Metal	1
TRAJHDR128F92FA863	sadness	1
TRAJHDR128F92FA863	anger	1
TRAJHDR128F92FA863	medium	1
TRAJHEE12903CB937A	Other	1
TRAJHEE12903CB937A	Religious	1
TRAJHEE12903CB937A	happiness	1
TRAJHEE12903CB937A	anger	1
TRAJHEE12903CB937A	medium	1
TRAJHHE128F146815C	Traditional	1
TRAJHHE128F146815C	Electric Blues	1
TRAJHHE128F146815C	happiness	1
TRAJHHE128F146815C	fast	1
TRAJHHJ128F4279625	Pop	1
TRAJHHJ128F4279625	Western Pop	1
TRAJHHJ128F4279625	Adult Contemporary	1
TRAJHHJ128F4279625	happiness	1
TRAJHHJ128F4279625	slow	1
TRAJIKY128F932AD73	Rock	1
TRAJIKY128F932AD73	Mainstream Rock	1
TRAJIKY128F932AD73	General Mainstream Rock	1
TRAJIKY128F932AD73	happiness	1
TRAJIKY128F932AD73	anger	1
TRAJIKY128F932AD73	medium	1
TRAJIUK128F42668E6	Rock	1
TRAJIUK128F42668E6	Metal	1
TRAJIUK128F42668E6	anger	1
TRAJIUK128F42668E6	medium	1
TRAJJBG128F148A7CA	Alternative & Punk	1
TRAJJBG128F148A7CA	Alternative	1
TRAJJBG128F148A7CA	Alternative Rock	1
TRAJJBG128F148A7CA	sadness	1
TRAJJBG128F148A7CA	anger	1
TRAJJBG128F148A7CA	fast	1
TRAJJNB128F42A0A4F	Urban	1
TRAJJNB128F42A0A4F	Western Hip-Hop/Rap	1
TRAJJNB128F42A0A4F	Old School Hip-Hop/Rap	1
TRAJJNB128F42A0A4F	happiness	1
TRAJJNB128F42A0A4F	neutral	1
TRAJJNB128F42A0A4F	medium	1
TRAJKIG128F92D9132	Traditional	1
TRAJKIG128F92D9132	Electric Blues	1
TRAJKIG128F92D9132	neutral	1
TRAJKIG128F92D9132	slow	1
TRAJKMI128F4281107	Urban	1
TRAJKMI128F4281107	Western Hip-Hop/Rap	1
TRAJKMI128F4281107	happiness	1
TRAJKMI128F4281107	fast	1
TRAJKXS128F42340B5	Alternative & Punk	1
TRAJKXS128F42340B5	Alternative	1
TRAJKXS128F42340B5	Alternative Rock	1
TRAJKXS128F42340B5	sadness	1
TRAJKXS128F42340B5	medium	1
TRAJLEC128F93385A1	Pop	1
TRAJLEC128F93385A1	European Pop	1
TRAJLEC128F93385A1	happiness	1
TRAJLEC128F93385A1	medium	1
TRAJLIV128F42882D8	Jazz	1
TRAJLIV128F42882D8	happiness	1
TRAJLIV128F42882D8	anger	1
TRAJLIV128F42882D8	fast	1
TRAJLKH128F422C613	Alternative & Punk	1
TRAJLKH128F422C613	Punk	1
TRAJLKH128F422C613	anger	1
TRAJLKH128F422C613	fast	1
TRAJLOR128F428CCC9	Alternative & Punk	1
TRAJLOR128F428CCC9	Alternative	1
TRAJLOR128F428CCC9	sadness	1
TRAJLOR128F428CCC9	neutral	1
TRAJLOR128F428CCC9	slow	1
TRAJMEL128F4262B4A	Rock	1
TRAJMEL128F4262B4A	70s Rock	1
TRAJMEL128F4262B4A	happiness	1
TRAJMEL128F4262B4A	medium	1
TRAJMQE128F9322DDD	Alternative & Punk	1
TRAJMQE128F9322DDD	Punk	1
TRAJMQE128F9322DDD	happiness	1
TRAJMQE128F9322DDD	fast	1
TRAJMZL12903CA4807	Traditional	1
TRAJMZL12903CA4807	Country	1
TRAJMZL12903CA4807	sadness	1
TRAJMZL12903CA4807	medium	1
TRAJNIL12903D15541	Alternative & Punk	1
TRAJNIL12903D15541	Punk	1
TRAJNIL12903D15541	happiness	1
TRAJNIL12903D15541	medium	1
TRAJNTJ12903CDB09A	Traditional	1
TRAJNTJ12903CDB09A	Electric Blues	1
TRAJNTJ12903CDB09A	happiness	1
TRAJNTJ12903CDB09A	sadness	1
TRAJNTJ12903CDB09A	medium	1
TRAJNWY128E078907F	Alternative & Punk	1
TRAJNWY128E078907F	Indie Rock	1
TRAJNWY128E078907F	happiness	1
TRAJNWY128E078907F	neutral	1
TRAJNWY128E078907F	medium	1
TRAJNXG12903CB474D	Rock	1
TRAJNXG12903CB474D	Mainstream Rock	1
TRAJNXG12903CB474D	General Mainstream Rock	1
TRAJNXG12903CB474D	happiness	1
TRAJNXG12903CB474D	anger	1
TRAJNXG12903CB474D	fast	1
TRAJNYD128F9340A32	Alternative & Punk	1
TRAJNYD128F9340A32	New Wave Pop	1
TRAJNYD128F9340A32	sadness	1
TRAJNYD128F9340A32	neutral	1
TRAJNYD128F9340A32	medium	1
TRAJODO12903CD7591	Alternative & Punk	1
TRAJODO12903CD7591	Alternative	1
TRAJODO12903CD7591	Alternative Rock	1
TRAJODO12903CD7591	sadness	1
TRAJODO12903CD7591	neutral	1
TRAJODO12903CD7591	medium	1
TRAJOIH128F14B08F7	Rock	1
TRAJOIH128F14B08F7	70s Rock	1
TRAJOIH128F14B08F7	happiness	1
TRAJOIH128F14B08F7	medium	1
TRAJOLQ128EF346088	Alternative & Punk	1
TRAJOLQ128EF346088	Indie Rock	1
TRAJOLQ128EF346088	sadness	1
TRAJOLQ128EF346088	medium	1
TRAJOPN128F423BEC3	Rock	1
TRAJOPN128F423BEC3	Hard Rock	1
TRAJOPN128F423BEC3	sadness	1
TRAJOPN128F423BEC3	medium	1
TRAJOWK128F4263735	Alternative & Punk	1
TRAJOWK128F4263735	Punk	1
TRAJOWK128F4263735	happiness	1
TRAJOWK128F4263735	anger	1
TRAJOWK128F4263735	fast	1
TRAJPCX12903CE8ACB	Alternative & Punk	1
TRAJPCX12903CE8ACB	Indie Rock	1
TRAJPCX12903CE8ACB	anger	1
TRAJPCX12903CE8ACB	medium	1
TRAJPIQ128F14819A8	Alternative & Punk	1
TRAJPIQ128F14819A8	Indie Rock	1
TRAJPIQ128F14819A8	happiness	1
TRAJPIQ128F14819A8	medium	1
TRAJPPX128F4259FD4	Alternative & Punk	1
TRAJPPX128F4259FD4	New Wave Pop	1
TRAJPPX128F4259FD4	anger	1
TRAJPPX128F4259FD4	fast	1
TRAJPUF128E0784808	Rock	1
TRAJPUF128E0784808	Metal	1
TRAJPUF128E0784808	happiness	1
TRAJPUF128E0784808	anger	1
TRAJPUF128E0784808	medium	1
TRAJQBF128F423C324	Other	1
TRAJQBF128F423C324	Latin Rock	1
TRAJQBF128F423C324	anger	1
TRAJQBF128F423C324	neutral	1
TRAJQBF128F423C324	medium	1
TRAJRIT128F92F4352	Urban	1
TRAJRIT128F92F4352	Contemporary R&B/Soul	1
TRAJRIT128F92F4352	neutral	1
TRAJRIT128F92F4352	medium	1
TRAJSCE128F92F9AC6	Rock	1
TRAJSCE128F92F9AC6	60s Rock	1
TRAJSCE128F92F9AC6	anger	1
TRAJSCE128F92F9AC6	medium	1
TRAJSHB128F92FCC80	Other	1
TRAJSHB128F92FCC80	happiness	1
TRAJSHB128F92FCC80	neutral	1
TRAJSHB128F92FCC80	medium	1
TRAJSNE128F9305CFD	Urban	1
TRAJSNE128F9305CFD	Western Hip-Hop/Rap	1
TRAJSNE128F9305CFD	Old School Hip-Hop/Rap	1
TRAJSNE128F9305CFD	happiness	1
TRAJSNE128F9305CFD	neutral	1
TRAJSNE128F9305CFD	medium	1
TRAJSNU128F92F2AC0	Traditional	1
TRAJSNU128F92F2AC0	Country	1
TRAJSNU128F92F2AC0	happiness	1
TRAJSNU128F92F2AC0	neutral	1
TRAJSNU128F92F2AC0	slow	1
TRAJSRH128F425DDC7	Urban	1
TRAJSRH128F425DDC7	Contemporary R&B/Soul	1
TRAJSRH128F425DDC7	happiness	1
TRAJSRH128F425DDC7	sadness	1
TRAJSRH128F425DDC7	medium	1
TRAJUPF128F4231A2C	Rock	1
TRAJUPF128F4231A2C	Metal	1
TRAJUPF128F4231A2C	anger	1
TRAJUPF128F4231A2C	medium	1
TRAJUWA128F92E5B59	Urban	1
TRAJUWA128F92E5B59	Western Hip-Hop/Rap	1
TRAJUWA128F92E5B59	anger	1
TRAJUWA128F92E5B59	medium	1
TRAJVHI128F930EFAF	Urban	1
TRAJVHI128F930EFAF	Contemporary R&B/Soul	1
TRAJVHI128F930EFAF	anger	1
TRAJVHI128F930EFAF	neutral	1
TRAJVHI128F930EFAF	medium	1
TRAJXGX12903D077EC	Electronica	1
TRAJXGX12903D077EC	sadness	1
TRAJXGX12903D077EC	medium	1
TRAJXHP128F9344F44	Electronica	1
TRAJXHP128F9344F44	anger	1
TRAJXHP128F9344F44	medium	1
TRAJXKX128F428021C	Rock	1
TRAJXKX128F428021C	Mainstream Rock	1
TRAJXKX128F428021C	happiness	1
TRAJXKX128F428021C	medium	1
TRAJXNB128F4261F43	Rock	1
TRAJXNB128F4261F43	Metal	1
TRAJXNB128F4261F43	happiness	1
TRAJXNB128F4261F43	neutral	1
TRAJXNB128F4261F43	slow	1
TRAJXQL128F428CAF0	Pop	1
TRAJXQL128F428CAF0	Western Pop	1
TRAJXQL128F428CAF0	happiness	1
TRAJXQL128F428CAF0	neutral	1
TRAJXQL128F428CAF0	medium	1
TRAJXYE128F92C9BD7	Rock	1
TRAJXYE128F92C9BD7	70s Rock	1
TRAJXYE128F92C9BD7	happiness	1
TRAJXYE128F92C9BD7	anger	1
TRAJXYE128F92C9BD7	medium	1
TRAJYRB128F1491A59	Rock	1
TRAJYRB128F1491A59	70s Rock	1
TRAJYRB128F1491A59	sadness	1
TRAJYRB128F1491A59	slow	1
TRAJZCH128F933D2B7	Alternative & Punk	1
TRAJZCH128F933D2B7	happiness	1
TRAJZCH128F933D2B7	anger	1
TRAJZCH128F933D2B7	fast	1
TRAJZIS128F4288E43	Urban	1
